connection_type,polygon1_name,ds,mean_colocation,NAME_1,GID_2,TYPE_2,type
Between,North Yorkshire,2020-04-28,4.629162035656624e-7,England,GBR.1.63_1,Administrative County,abs_value
Between,North Yorkshire,2020-05-05,5.002190025937163e-7,England,GBR.1.63_1,Administrative County,abs_value
Between,Northamptonshire,2020-03-03,1.2121840498595153e-6,England,GBR.1.64_1,Administrative County,abs_value
Between,Northamptonshire,2020-03-10,1.2339311099765234e-6,England,GBR.1.64_1,Administrative County,abs_value
Between,Northamptonshire,2020-03-17,1.0696115968551526e-6,England,GBR.1.64_1,Administrative County,abs_value
Between,Northamptonshire,2020-03-24,6.463665441255791e-7,England,GBR.1.64_1,Administrative County,abs_value
Between,Northamptonshire,2020-03-31,3.1109876069764416e-7,England,GBR.1.64_1,Administrative County,abs_value
Between,Northamptonshire,2020-04-07,3.284947055532795e-7,England,GBR.1.64_1,Administrative County,abs_value
Between,Northamptonshire,2020-04-14,2.7015792222726874e-7,England,GBR.1.64_1,Administrative County,abs_value
Between,Northamptonshire,2020-04-21,3.137574155483074e-7,England,GBR.1.64_1,Administrative County,abs_value
Between,Northamptonshire,2020-04-28,3.566070577086748e-7,England,GBR.1.64_1,Administrative County,abs_value
Between,Northamptonshire,2020-05-05,3.529566145007969e-7,England,GBR.1.64_1,Administrative County,abs_value
Between,Northumberland,2020-03-03,2.7771751742913817e-6,England,GBR.1.65_1,Unitary Authority,abs_value
Between,Northumberland,2020-03-10,2.521231420990496e-6,England,GBR.1.65_1,Unitary Authority,abs_value
Between,Northumberland,2020-03-17,2.176910267872553e-6,England,GBR.1.65_1,Unitary Authority,abs_value
Between,Northumberland,2020-03-24,1.0109916964761239e-6,England,GBR.1.65_1,Unitary Authority,abs_value
Between,Northumberland,2020-03-31,4.888829656008313e-7,England,GBR.1.65_1,Unitary Authority,abs_value
Between,Northumberland,2020-04-07,4.738334521623977e-7,England,GBR.1.65_1,Unitary Authority,abs_value
Between,Northumberland,2020-04-14,4.669120111419976e-7,England,GBR.1.65_1,Unitary Authority,abs_value
Between,Northumberland,2020-04-21,5.158676934024951e-7,England,GBR.1.65_1,Unitary Authority,abs_value
Between,Northumberland,2020-04-28,5.836923074485453e-7,England,GBR.1.65_1,Unitary Authority,abs_value
Between,Northumberland,2020-05-05,5.426884486024977e-7,England,GBR.1.65_1,Unitary Authority,abs_value
Between,Nottingham,2020-03-03,2.3724811428169397e-6,England,GBR.1.66_1,Unitary Authority (City),abs_value
Between,Nottingham,2020-03-10,2.396718094268278e-6,England,GBR.1.66_1,Unitary Authority (City),abs_value
Between,Nottingham,2020-03-17,1.9292551061430303e-6,England,GBR.1.66_1,Unitary Authority (City),abs_value
Between,Nottingham,2020-03-24,9.382511868375106e-7,England,GBR.1.66_1,Unitary Authority (City),abs_value
Between,Nottingham,2020-03-31,4.6017532020879685e-7,England,GBR.1.66_1,Unitary Authority (City),abs_value
Between,Nottingham,2020-04-07,4.712959008786854e-7,England,GBR.1.66_1,Unitary Authority (City),abs_value
Between,Nottingham,2020-04-14,3.9587821515594687e-7,England,GBR.1.66_1,Unitary Authority (City),abs_value
Between,Nottingham,2020-04-21,4.820652463586455e-7,England,GBR.1.66_1,Unitary Authority (City),abs_value
Between,Nottingham,2020-04-28,5.459448057764596e-7,England,GBR.1.66_1,Unitary Authority (City),abs_value
Between,Nottingham,2020-05-05,5.537862495018986e-7,England,GBR.1.66_1,Unitary Authority (City),abs_value
Between,Nottinghamshire,2020-03-03,2.0289070069788706e-6,England,GBR.1.67_1,Administrative County,abs_value
Between,Nottinghamshire,2020-03-10,2.0679228678016864e-6,England,GBR.1.67_1,Administrative County,abs_value
Between,Nottinghamshire,2020-03-17,1.7401037179323604e-6,England,GBR.1.67_1,Administrative County,abs_value
Between,Nottinghamshire,2020-03-24,8.907547438642372e-7,England,GBR.1.67_1,Administrative County,abs_value
Between,Nottinghamshire,2020-03-31,4.327708362995864e-7,England,GBR.1.67_1,Administrative County,abs_value
Between,Nottinghamshire,2020-04-07,4.1554179014324927e-7,England,GBR.1.67_1,Administrative County,abs_value
Between,Nottinghamshire,2020-04-14,3.6967443673495333e-7,England,GBR.1.67_1,Administrative County,abs_value
Between,Nottinghamshire,2020-04-21,4.31449373038725e-7,England,GBR.1.67_1,Administrative County,abs_value
Between,Nottinghamshire,2020-04-28,4.686891358330635e-7,England,GBR.1.67_1,Administrative County,abs_value
Between,Nottinghamshire,2020-05-05,4.898563670691164e-7,England,GBR.1.67_1,Administrative County,abs_value
Between,Oldham,2020-03-03,4.336444416058749e-6,England,GBR.1.68_1,Metropolitan Borough,abs_value
Between,Oldham,2020-03-10,4.426716371877223e-6,England,GBR.1.68_1,Metropolitan Borough,abs_value
Between,Oldham,2020-03-17,3.8110078887105533e-6,England,GBR.1.68_1,Metropolitan Borough,abs_value
Between,Oldham,2020-03-24,1.956706856980994e-6,England,GBR.1.68_1,Metropolitan Borough,abs_value
Between,Oldham,2020-03-31,1.0144782174570277e-6,England,GBR.1.68_1,Metropolitan Borough,abs_value
Between,Oldham,2020-04-07,1.046632978928833e-6,England,GBR.1.68_1,Metropolitan Borough,abs_value
Between,Oldham,2020-04-14,9.436255861046292e-7,England,GBR.1.68_1,Metropolitan Borough,abs_value
Between,Oldham,2020-04-21,1.1456081711617185e-6,England,GBR.1.68_1,Metropolitan Borough,abs_value
Between,Oldham,2020-04-28,1.231460133394223e-6,England,GBR.1.68_1,Metropolitan Borough,abs_value
Between,Oldham,2020-05-05,1.3687901444105316e-6,England,GBR.1.68_1,Metropolitan Borough,abs_value
Between,Orkney Islands,2020-03-03,5.790439910880028e-7,Scotland,GBR.3.23_1,Island area,abs_value
Between,Orkney Islands,2020-03-10,4.057909934503949e-7,Scotland,GBR.3.23_1,Island area,abs_value
Between,Orkney Islands,2020-03-17,1.7313689315128847e-6,Scotland,GBR.3.23_1,Island area,abs_value
Between,Orkney Islands,2020-03-24,2.397212987584479e-7,Scotland,GBR.3.23_1,Island area,abs_value
Between,Orkney Islands,2020-03-31,2.7824469165517986e-8,Scotland,GBR.3.23_1,Island area,abs_value
Between,Orkney Islands,2020-04-07,9.572132553105083e-8,Scotland,GBR.3.23_1,Island area,abs_value
Between,Orkney Islands,2020-04-14,1.1563391531733235e-7,Scotland,GBR.3.23_1,Island area,abs_value
Between,Orkney Islands,2020-04-21,5.292177513611158e-8,Scotland,GBR.3.23_1,Island area,abs_value
Between,Orkney Islands,2020-04-28,7.357173105607297e-7,Scotland,GBR.3.23_1,Island area,abs_value
Between,Orkney Islands,2020-05-05,1.5476308318209862e-6,Scotland,GBR.3.23_1,Island area,abs_value
Between,Oxfordshire,2020-03-03,1.4320433334253924e-6,England,GBR.1.69_1,Administrative County,abs_value
Between,Oxfordshire,2020-03-10,1.4791907074377558e-6,England,GBR.1.69_1,Administrative County,abs_value
Between,Oxfordshire,2020-03-17,1.2530270345491282e-6,England,GBR.1.69_1,Administrative County,abs_value
Between,Oxfordshire,2020-03-24,5.800509773279708e-7,England,GBR.1.69_1,Administrative County,abs_value
Between,Oxfordshire,2020-03-31,2.3646386790276858e-7,England,GBR.1.69_1,Administrative County,abs_value
Between,Oxfordshire,2020-04-07,2.4216465870523053e-7,England,GBR.1.69_1,Administrative County,abs_value
Between,Oxfordshire,2020-04-14,2.1815082911662987e-7,England,GBR.1.69_1,Administrative County,abs_value
Between,Oxfordshire,2020-04-21,2.6337773118530666e-7,England,GBR.1.69_1,Administrative County,abs_value
Between,Oxfordshire,2020-04-28,2.616440338469691e-7,England,GBR.1.69_1,Administrative County,abs_value
Between,Oxfordshire,2020-05-05,2.914202126163574e-7,England,GBR.1.69_1,Administrative County,abs_value
Between,Pembrokeshire,2020-03-03,1.1640695775638184e-6,Wales,GBR.4.16_1,Unitary Authority,abs_value
Between,Pembrokeshire,2020-03-10,1.3676486806147687e-6,Wales,GBR.4.16_1,Unitary Authority,abs_value
Between,Pembrokeshire,2020-03-17,1.201020801949845e-6,Wales,GBR.4.16_1,Unitary Authority,abs_value
Between,Pembrokeshire,2020-03-24,5.900554034011676e-7,Wales,GBR.4.16_1,Unitary Authority,abs_value
Between,Pembrokeshire,2020-03-31,3.6244439533814113e-7,Wales,GBR.4.16_1,Unitary Authority,abs_value
Between,Pembrokeshire,2020-04-07,3.612557704528606e-7,Wales,GBR.4.16_1,Unitary Authority,abs_value
Between,Pembrokeshire,2020-04-14,2.9423438519125467e-7,Wales,GBR.4.16_1,Unitary Authority,abs_value
Between,Pembrokeshire,2020-04-21,2.727732164585206e-7,Wales,GBR.4.16_1,Unitary Authority,abs_value
Between,Pembrokeshire,2020-04-28,3.202136315475674e-7,Wales,GBR.4.16_1,Unitary Authority,abs_value
Between,Pembrokeshire,2020-05-05,3.4159207823708584e-7,Wales,GBR.4.16_1,Unitary Authority,abs_value
Between,Perthshire and Kinross,2020-03-03,2.6821702886119035e-6,Scotland,GBR.3.24_1,Unitary District,abs_value
Between,Perthshire and Kinross,2020-03-10,2.80020371863787e-6,Scotland,GBR.3.24_1,Unitary District,abs_value
Between,Perthshire and Kinross,2020-03-17,2.4439093280607856e-6,Scotland,GBR.3.24_1,Unitary District,abs_value
Between,Perthshire and Kinross,2020-03-24,9.961537223180297e-7,Scotland,GBR.3.24_1,Unitary District,abs_value
Between,Perthshire and Kinross,2020-03-31,4.626565869039891e-7,Scotland,GBR.3.24_1,Unitary District,abs_value
Between,Perthshire and Kinross,2020-04-07,6.257886831974007e-7,Scotland,GBR.3.24_1,Unitary District,abs_value
Between,Perthshire and Kinross,2020-04-14,5.696955993040025e-7,Scotland,GBR.3.24_1,Unitary District,abs_value
Between,Perthshire and Kinross,2020-04-21,6.113911103996998e-7,Scotland,GBR.3.24_1,Unitary District,abs_value
Between,Perthshire and Kinross,2020-04-28,5.634129151744551e-7,Scotland,GBR.3.24_1,Unitary District,abs_value
Between,Perthshire and Kinross,2020-05-05,7.994603919130291e-7,Scotland,GBR.3.24_1,Unitary District,abs_value
Between,Peterborough,2020-03-03,1.4738814304682307e-6,England,GBR.1.70_1,Unitary Authority,abs_value
Between,Peterborough,2020-03-10,1.4975057961356025e-6,England,GBR.1.70_1,Unitary Authority,abs_value
Between,Peterborough,2020-03-17,1.3013121905901142e-6,England,GBR.1.70_1,Unitary Authority,abs_value
Between,Peterborough,2020-03-24,7.609818546376443e-7,England,GBR.1.70_1,Unitary Authority,abs_value
Between,Peterborough,2020-03-31,4.2636392486706587e-7,England,GBR.1.70_1,Unitary Authority,abs_value
Between,Peterborough,2020-04-07,4.068147618424441e-7,England,GBR.1.70_1,Unitary Authority,abs_value
Between,Peterborough,2020-04-14,3.676354606026864e-7,England,GBR.1.70_1,Unitary Authority,abs_value
Between,Peterborough,2020-04-21,4.493750844456034e-7,England,GBR.1.70_1,Unitary Authority,abs_value
Between,Peterborough,2020-04-28,4.6709907049421223e-7,England,GBR.1.70_1,Unitary Authority,abs_value
Between,Peterborough,2020-05-05,5.376643374496472e-7,England,GBR.1.70_1,Unitary Authority,abs_value
Between,Plymouth,2020-03-03,1.2689458489081323e-6,England,GBR.1.71_1,Unitary Authority (City),abs_value
Between,Plymouth,2020-03-10,1.2429489105609153e-6,England,GBR.1.71_1,Unitary Authority (City),abs_value
Between,Plymouth,2020-03-17,1.1084253637105402e-6,England,GBR.1.71_1,Unitary Authority (City),abs_value
Between,Plymouth,2020-03-24,6.589079075431843e-7,England,GBR.1.71_1,Unitary Authority (City),abs_value
Between,Plymouth,2020-03-31,2.712130315508581e-7,England,GBR.1.71_1,Unitary Authority (City),abs_value
Between,Plymouth,2020-04-07,3.45028470959246e-7,England,GBR.1.71_1,Unitary Authority (City),abs_value
Between,Plymouth,2020-04-14,2.508519022030056e-7,England,GBR.1.71_1,Unitary Authority (City),abs_value
Between,Plymouth,2020-04-21,2.587580249227108e-7,England,GBR.1.71_1,Unitary Authority (City),abs_value
Between,Plymouth,2020-04-28,3.223101620859903e-7,England,GBR.1.71_1,Unitary Authority (City),abs_value
Between,Plymouth,2020-05-05,3.616477738880469e-7,England,GBR.1.71_1,Unitary Authority (City),abs_value
Between,Poole,2020-03-03,4.660331316067591e-6,England,GBR.1.72_1,Unitary Authority,abs_value
Between,Poole,2020-03-10,4.550722313167863e-6,England,GBR.1.72_1,Unitary Authority,abs_value
Between,Poole,2020-03-17,4.198137461706356e-6,England,GBR.1.72_1,Unitary Authority,abs_value
Between,Poole,2020-03-24,2.60277880454621e-6,England,GBR.1.72_1,Unitary Authority,abs_value
Between,Poole,2020-03-31,1.964208641180579e-6,England,GBR.1.72_1,Unitary Authority,abs_value
Between,Poole,2020-04-07,2.1510021938709206e-6,England,GBR.1.72_1,Unitary Authority,abs_value
Between,Poole,2020-04-14,2.385534640269839e-6,England,GBR.1.72_1,Unitary Authority,abs_value
Between,Poole,2020-04-21,2.1893600262822214e-6,England,GBR.1.72_1,Unitary Authority,abs_value
Between,Poole,2020-04-28,2.201116990812014e-6,England,GBR.1.72_1,Unitary Authority,abs_value
Between,Poole,2020-05-05,2.090221234898469e-6,England,GBR.1.72_1,Unitary Authority,abs_value
Between,Portsmouth,2020-03-03,1.842199503000833e-6,England,GBR.1.73_1,Unitary Authority (City),abs_value
Between,Portsmouth,2020-03-10,1.8920920259063935e-6,England,GBR.1.73_1,Unitary Authority (City),abs_value
Between,Portsmouth,2020-03-17,1.6015774816880184e-6,England,GBR.1.73_1,Unitary Authority (City),abs_value
Between,Portsmouth,2020-03-24,1.0206989422593803e-6,England,GBR.1.73_1,Unitary Authority (City),abs_value
Between,Portsmouth,2020-03-31,4.4824372444359434e-7,England,GBR.1.73_1,Unitary Authority (City),abs_value
Between,Portsmouth,2020-04-07,4.7228927767509984e-7,England,GBR.1.73_1,Unitary Authority (City),abs_value
Between,Portsmouth,2020-04-14,4.0296348584956774e-7,England,GBR.1.73_1,Unitary Authority (City),abs_value
Between,Portsmouth,2020-04-21,4.823779582538581e-7,England,GBR.1.73_1,Unitary Authority (City),abs_value
Between,Portsmouth,2020-04-28,5.714613012244776e-7,England,GBR.1.73_1,Unitary Authority (City),abs_value
Between,Portsmouth,2020-05-05,5.993132792232598e-7,England,GBR.1.73_1,Unitary Authority (City),abs_value
Between,Powys,2020-03-03,2.224135976730206e-6,Wales,GBR.4.17_1,Unitary Authority,abs_value
Between,Powys,2020-03-10,2.5950928922412286e-6,Wales,GBR.4.17_1,Unitary Authority,abs_value
Between,Powys,2020-03-17,2.1690047887601442e-6,Wales,GBR.4.17_1,Unitary Authority,abs_value
Between,Powys,2020-03-24,1.092208626927194e-6,Wales,GBR.4.17_1,Unitary Authority,abs_value
Between,Powys,2020-03-31,5.48673089445884e-7,Wales,GBR.4.17_1,Unitary Authority,abs_value
Between,Powys,2020-04-07,7.138070776157165e-7,Wales,GBR.4.17_1,Unitary Authority,abs_value
Between,Powys,2020-04-14,5.214553868508537e-7,Wales,GBR.4.17_1,Unitary Authority,abs_value
Between,Powys,2020-04-21,5.688738069478608e-7,Wales,GBR.4.17_1,Unitary Authority,abs_value
Between,Powys,2020-04-28,6.456017492899501e-7,Wales,GBR.4.17_1,Unitary Authority,abs_value
Between,Powys,2020-05-05,6.290794960911415e-7,Wales,GBR.4.17_1,Unitary Authority,abs_value
Between,Reading,2020-03-03,7.113956379004532e-6,England,GBR.1.74_1,Unitary Authority,abs_value
Between,Reading,2020-03-10,6.658483053542346e-6,England,GBR.1.74_1,Unitary Authority,abs_value
Between,Reading,2020-03-17,5.720686383176752e-6,England,GBR.1.74_1,Unitary Authority,abs_value
Between,Reading,2020-03-24,3.2805470052227217e-6,England,GBR.1.74_1,Unitary Authority,abs_value
Between,Reading,2020-03-31,2.215408767335179e-6,England,GBR.1.74_1,Unitary Authority,abs_value
Between,Reading,2020-04-07,2.057472102055324e-6,England,GBR.1.74_1,Unitary Authority,abs_value
Between,Reading,2020-04-14,1.9027210266617187e-6,England,GBR.1.74_1,Unitary Authority,abs_value
Between,Reading,2020-04-21,2.171363719317095e-6,England,GBR.1.74_1,Unitary Authority,abs_value
Between,Reading,2020-04-28,2.46241995926013e-6,England,GBR.1.74_1,Unitary Authority,abs_value
Between,Reading,2020-05-05,2.4052163099616382e-6,England,GBR.1.74_1,Unitary Authority,abs_value
Between,Redcar and Cleveland,2020-03-03,3.902867984110133e-6,England,GBR.1.75_1,Unitary Authority,abs_value
Between,Redcar and Cleveland,2020-03-10,3.52661655332661e-6,England,GBR.1.75_1,Unitary Authority,abs_value
Between,Redcar and Cleveland,2020-03-17,3.3073889047611517e-6,England,GBR.1.75_1,Unitary Authority,abs_value
Between,Redcar and Cleveland,2020-03-24,1.9462418072474275e-6,England,GBR.1.75_1,Unitary Authority,abs_value
Between,Redcar and Cleveland,2020-03-31,8.721361002486652e-7,England,GBR.1.75_1,Unitary Authority,abs_value
Between,Redcar and Cleveland,2020-04-07,9.750118509565782e-7,England,GBR.1.75_1,Unitary Authority,abs_value
Between,Redcar and Cleveland,2020-04-14,8.086451704470091e-7,England,GBR.1.75_1,Unitary Authority,abs_value
Between,Redcar and Cleveland,2020-04-21,1.1524852460493067e-6,England,GBR.1.75_1,Unitary Authority,abs_value
Between,Redcar and Cleveland,2020-04-28,1.295443766610918e-6,England,GBR.1.75_1,Unitary Authority,abs_value
Between,Redcar and Cleveland,2020-05-05,1.1447523072301773e-6,England,GBR.1.75_1,Unitary Authority,abs_value
Between,Renfrewshire,2020-03-03,6.853204464259506e-6,Scotland,GBR.3.25_1,Unitary District,abs_value
Between,Renfrewshire,2020-03-10,7.087459100050814e-6,Scotland,GBR.3.25_1,Unitary District,abs_value
Between,Renfrewshire,2020-03-17,5.803794694587535e-6,Scotland,GBR.3.25_1,Unitary District,abs_value
Between,Renfrewshire,2020-03-24,2.4392386806821067e-6,Scotland,GBR.3.25_1,Unitary District,abs_value
Between,Renfrewshire,2020-03-31,1.0616534079509573e-6,Scotland,GBR.3.25_1,Unitary District,abs_value
Between,Renfrewshire,2020-04-07,1.354574878583079e-6,Scotland,GBR.3.25_1,Unitary District,abs_value
Between,Renfrewshire,2020-04-14,1.3938297035898254e-6,Scotland,GBR.3.25_1,Unitary District,abs_value
Between,Renfrewshire,2020-04-21,1.3611632287254276e-6,Scotland,GBR.3.25_1,Unitary District,abs_value
Between,Renfrewshire,2020-04-28,1.3287470688276161e-6,Scotland,GBR.3.25_1,Unitary District,abs_value
Between,Renfrewshire,2020-05-05,1.4915443832854617e-6,Scotland,GBR.3.25_1,Unitary District,abs_value
Between,"Rhondda, Cynon, Taff",2020-03-03,4.405956692159363e-6,Wales,GBR.4.18_1,Unitary Authority,abs_value
Between,"Rhondda, Cynon, Taff",2020-03-10,4.479425058432416e-6,Wales,GBR.4.18_1,Unitary Authority,abs_value
Between,"Rhondda, Cynon, Taff",2020-03-17,3.7565158666921688e-6,Wales,GBR.4.18_1,Unitary Authority,abs_value
Between,"Rhondda, Cynon, Taff",2020-03-24,1.9218272452247733e-6,Wales,GBR.4.18_1,Unitary Authority,abs_value
Between,"Rhondda, Cynon, Taff",2020-03-31,1.0262693904320926e-6,Wales,GBR.4.18_1,Unitary Authority,abs_value
Between,"Rhondda, Cynon, Taff",2020-04-07,1.2177502479281783e-6,Wales,GBR.4.18_1,Unitary Authority,abs_value
Between,"Rhondda, Cynon, Taff",2020-04-14,1.0728321925306983e-6,Wales,GBR.4.18_1,Unitary Authority,abs_value
Between,"Rhondda, Cynon, Taff",2020-04-21,1.1634736383015721e-6,Wales,GBR.4.18_1,Unitary Authority,abs_value
Between,"Rhondda, Cynon, Taff",2020-04-28,1.2978143830078828e-6,Wales,GBR.4.18_1,Unitary Authority,abs_value
Between,"Rhondda, Cynon, Taff",2020-05-05,1.2779497145907119e-6,Wales,GBR.4.18_1,Unitary Authority,abs_value
Between,Rochdale,2020-03-03,4.072281015182624e-6,England,GBR.1.76_1,Metropolitan Borough,abs_value
Between,Rochdale,2020-03-10,4.129923639528512e-6,England,GBR.1.76_1,Metropolitan Borough,abs_value
Between,Rochdale,2020-03-17,3.4516938701588334e-6,England,GBR.1.76_1,Metropolitan Borough,abs_value
